gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
M,54,divorced,highsch,1,self_employ,9,24,66938,no,0,tenant,4,44832,debt_consol,45,no,yes
F,39,widowed,basic,0,part_time,4,9,19125,no,0,owner,8,12811,wedding,27,no,no
F,27,divorced,highsch,1,unemployed,0,6,0,no,0,owner_morg,2,15665,other,51,no,no
M,25,single,univ,0,self_employ,1,5,63750,no,0,owner,8,42894,debt_consol,48,yes,no
M,22,single,basic,0,part_time,1,1,12750,no,0,owner_morg,3,12482,debt_consol,41,yes,yes
M,54,divorced,highsch,2,self_employ,0,5,66938,no,0,tenant,2,13374,debt_consol,45,no,yes
M,28,divorced,univ,3,self_employ,2,3,63750,no,0,owner,3,41339,home_improv,31,no,yes
M,28,divorced,univ,3,unemployed,0,0,0,no,0,owner,5,6707,debt_consol,8,yes,no
M,25,divorced,univ,0,full_time,0,6,53125,no,0,owner,6,32900,home_improv,51,yes,no
F,34,widowed,postgrad,0,full_time,3,5,127500,no,0,owner,1,32363,debt_consol,59,no,no
F,25,single,basic,0,part_time,4,3,12750,no,0,owner_morg,7,8502,debt_consol,12,no,yes
M,33,married,highsch,3,unemployed,0,5,0,yes,19778,tenant,3,10077,holidays,31,no,no
M,29,married,highsch,2,unemployed,0,4,0,yes,34576,owner,7,33292,debt_consol,54,no,no
F,40,married,basic,2,part_time,5,11,19125,yes,41060,tenant,15,36070,debt_consol,32,no,no
M,38,widowed,highsch,1,part_time,7,9,28688,no,0,owner_morg,4,12290,vehicle,39,yes,no
M,30,divorced,highsch,0,full_time,1,6,47813,no,0,tenant,3,17704,debt_consol,34,no,yes
F,32,divorced,highsch,1,unemployed,0,1,0,no,0,tenant,2,9347,other,8,no,no
F,23,single,highsch,0,self_employ,1,1,38250,no,0,owner,7,23457,debt_consol,34,no,yes
M,38,married,postgrad,0,part_time,10,12,76500,yes,74356,owner,4,124534,debt_consol,73,yes,no
F,28,married,postgrad,2,full_time,5,7,85000,yes,47546,owner_morg,7,110558,home_improv,88,yes,no
M,35,single,univ,0,unemployed,0,9,0,no,0,tenant,15,5611,debt_consol,10,no,yes
F,32,married,univ,1,self_employ,3,2,95625,yes,28166,tenant,13,18602,debt_consol,41,no,no
M,29,married,univ,0,part_time,1,4,31875,yes,54958,tenant,3,55278,other,47,no,yes
F,22,married,univ,1,part_time,2,2,31875,yes,59637,tenant,4,7654,debt_consol,11,no,yes
M,31,married,highsch,1,part_time,0,6,28688,yes,35051,tenant,2,56551,other,42,no,yes
M,41,divorced,univ,3,part_time,10,10,47813,no,0,owner_morg,4,18145,vehicle,29,no,no
F,36,widowed,basic,1,self_employ,0,6,38250,no,0,tenant,8,17447,other,53,no,yes
F,21,married,basic,0,unemployed,0,2,0,yes,30493,owner,5,21314,other,57,yes,no
F,27,single,postgrad,0,full_time,2,5,85000,no,0,owner,8,55366,home_improv,30,yes,no
F,39,single,highsch,0,full_time,3,6,47813,no,0,tenant,12,46641,debt_consol,33,no,yes
M,43,single,postgrad,0,full_time,11,18,127500,no,0,owner_morg,4,91392,home_improv,56,no,yes
M,40,divorced,highsch,2,full_time,0,8,47813,no,0,owner_morg,12,41363,debt_consol,54,yes,no
M,49,widowed,basic,1,self_employ,12,18,38250,no,0,tenant,12,5370,vehicle,6,no,no
M,29,single,postgrad,0,full_time,6,7,85000,no,0,owner,3,74856,home_improv,29,yes,no
M,25,single,highsch,0,full_time,0,4,31875,no,0,tenant,9,19198,other,39,no,no
F,32,single,basic,0,self_employ,3,5,38250,no,0,owner_morg,15,28775,debt_consol,47,yes,no
M,29,married,highsch,1,self_employ,5,5,38250,no,0,tenant,1,9842,holidays,9,no,yes
F,29,married,univ,2,part_time,5,9,31875,yes,46484,tenant,4,59235,debt_consol,27,no,no
F,40,single,highsch,0,full_time,3,6,47813,no,0,tenant,15,11650,other,42,no,yes
F,32,married,basic,2,self_employ,4,6,38250,yes,46796,owner_morg,15,16888,holidays,40,yes,no
M,32,widowed,basic,0,full_time,1,1,31875,no,0,tenant,14,10229,other,32,no,no
M,41,married,highsch,0,self_employ,2,13,57375,yes,29812,owner_morg,2,37771,home_improv,51,yes,no
M,38,married,postgrad,1,full_time,0,15,127500,yes,105699,owner_morg,8,206266,home_improv,77,yes,no
F,51,divorced,univ,2,full_time,10,18,92969,no,0,tenant,15,43565,debt_consol,57,no,yes
F,28,married,highsch,1,unemployed,0,2,0,yes,12704,tenant,1,15730,holidays,44,no,no
M,38,widowed,highsch,3,full_time,4,10,47813,no,0,owner,13,41753,home_improv,41,yes,no
F,24,widowed,basic,1,self_employ,3,2,25500,no,0,owner_morg,4,13476,wedding,40,no,no
M,27,divorced,highsch,0,full_time,3,5,31875,no,0,owner_morg,7,22135,vehicle,60,no,yes
F,50,divorced,highsch,3,part_time,3,18,33469,no,0,owner,8,25413,other,49,yes,no
F,26,widowed,highsch,1,full_time,1,4,31875,no,0,tenant,1,13330,wedding,37,no,no
M,29,single,highsch,0,part_time,3,6,19125,no,0,tenant,4,19996,vehicle,53,no,yes
M,24,single,highsch,0,self_employ,0,2,38250,no,0,owner_morg,6,14074,vehicle,35,yes,no
M,24,single,highsch,0,part_time,2,5,19125,no,0,tenant,7,12691,wedding,39,no,yes
M,25,single,highsch,0,unemployed,0,2,0,no,0,tenant,9,18533,wedding,57,no,yes
F,47,single,highsch,0,full_time,2,14,47813,no,0,tenant,9,18013,debt_consol,30,no,yes
M,51,divorced,basic,0,unemployed,0,24,0,no,0,owner,5,12142,debt_consol,30,no,yes
M,31,single,highsch,0,full_time,2,4,47813,no,0,owner,9,22885,other,57,yes,no
M,34,divorced,univ,1,full_time,5,13,79688,no,0,tenant,12,56256,debt_consol,50,no,yes
F,33,widowed,highsch,0,self_employ,6,5,57375,no,0,owner,7,43416,home_improv,30,yes,no
M,35,married,univ,2,full_time,2,12,79688,no,0,tenant,11,74807,debt_consol,38,no,no
F,28,married,postgrad,2,part_time,3,7,51000,yes,29285,tenant,9,11030,vehicle,43,no,no
M,34,single,postgrad,0,full_time,2,3,127500,no,0,tenant,9,109722,debt_consol,57,no,yes
F,34,single,basic,0,self_employ,8,13,38250,no,0,owner,3,32993,home_improv,37,yes,no
F,29,divorced,highsch,2,full_time,5,6,31875,no,0,tenant,8,24149,debt_consol,57,no,yes
F,36,divorced,univ,3,self_employ,6,11,95625,no,0,tenant,6,63164,debt_consol,52,no,yes
F,21,married,highsch,1,unemployed,0,0,0,yes,14552,owner_morg,7,14179,vehicle,33,yes,no
F,31,widowed,univ,0,full_time,0,6,79688,no,0,tenant,5,71293,debt_consol,28,no,no
M,37,divorced,highsch,2,unemployed,0,1,0,no,0,tenant,11,19032,vehicle,53,no,yes
F,40,married,highsch,2,unemployed,0,4,0,no,0,owner_morg,13,6549,other,11,no,no
F,35,single,univ,0,full_time,6,5,79688,no,0,owner,12,37044,home_improv,53,yes,no
F,40,married,univ,3,part_time,0,14,47813,yes,48046,tenant,14,52149,debt_consol,45,no,no
M,33,divorced,basic,2,part_time,7,11,19125,no,0,tenant,13,16368,debt_consol,39,no,yes
F,34,single,highsch,0,part_time,5,6,28688,no,0,tenant,7,14669,other,40,no,yes
M,27,divorced,postgrad,1,full_time,3,3,85000,no,0,tenant,1,23383,other,32,no,yes
F,25,single,basic,0,unemployed,0,4,0,no,0,owner,10,17129,other,42,yes,no
M,25,married,highsch,1,full_time,1,6,31875,yes,52332,tenant,5,36085,other,33,no,no
M,29,single,postgrad,0,full_time,5,8,85000,no,0,tenant,9,16325,other,57,no,yes
M,24,married,univ,1,self_employ,1,5,63750,yes,59418,owner_morg,3,103122,home_improv,61,yes,no
M,33,married,univ,1,full_time,5,5,79688,yes,63399,owner,14,34973,home_improv,35,yes,no
F,37,single,highsch,0,unemployed,0,8,0,no,0,tenant,3,12260,wedding,47,no,yes
M,24,single,univ,0,self_employ,3,3,63750,no,0,tenant,5,58735,debt_consol,42,yes,no
F,45,widowed,highsch,1,unemployed,0,1,0,no,0,tenant,9,7055,vehicle,6,no,no
F,41,divorced,univ,2,self_employ,11,14,95625,no,0,tenant,5,29319,vehicle,51,no,yes
F,30,married,univ,3,full_time,6,7,79688,yes,75573,tenant,10,29091,other,25,yes,no
M,31,married,highsch,0,part_time,6,6,28688,yes,51263,tenant,2,61548,debt_consol,36,no,yes
F,47,divorced,basic,1,part_time,6,10,19125,no,0,tenant,15,19434,debt_consol,26,no,yes
M,34,divorced,highsch,3,self_employ,3,7,57375,no,0,tenant,10,25468,wedding,28,no,no
F,47,single,highsch,0,part_time,6,10,28688,no,0,owner,10,19413,wedding,29,yes,no
M,34,single,univ,0,full_time,3,11,79688,no,0,tenant,10,7689,debt_consol,11,no,yes
M,35,single,highsch,0,unemployed,0,7,0,no,0,tenant,14,10399,vehicle,27,no,yes
M,35,married,univ,0,part_time,2,10,47813,yes,53931,tenant,15,14205,debt_consol,44,no,yes
M,27,single,univ,0,full_time,2,3,53125,no,0,tenant,3,23316,debt_consol,33,no,no
M,26,divorced,highsch,0,unemployed,0,0,0,no,0,owner,5,7550,debt_consol,10,no,yes
M,38,single,highsch,0,self_employ,8,14,57375,no,0,tenant,6,36984,other,32,no,no
M,39,married,highsch,0,self_employ,11,11,57375,yes,30212,tenant,8,33251,debt_consol,56,no,yes
M,34,single,highsch,0,full_time,5,11,47813,no,0,owner,9,20009,debt_consol,46,yes,no
F,26,married,univ,0,self_employ,2,6,63750,no,0,tenant,1,20669,other,42,no,yes
M,29,divorced,highsch,3,full_time,4,4,31875,no,0,tenant,9,22396,debt_consol,55,no,yes
F,26,widowed,highsch,3,full_time,1,5,31875,no,0,tenant,8,23296,wedding,40,no,no
F,58,widowed,highsch,2,full_time,2,24,55781,no,0,owner,2,18577,wedding,46,yes,no
F,35,divorced,univ,0,full_time,6,8,79688,no,0,tenant,7,66488,other,40,no,yes
M,35,divorced,postgrad,3,full_time,6,10,127500,no,0,owner,3,118128,home_improv,89,yes,no
F,22,married,univ,0,unemployed,0,1,0,yes,52114,tenant,3,31000,other,55,no,yes
F,30,single,highsch,0,part_time,4,9,28688,no,0,tenant,1,5307,wedding,10,no,yes
F,36,married,postgrad,1,unemployed,0,14,0,yes,27739,tenant,1,21286,holidays,59,no,yes
M,24,single,basic,0,full_time,1,2,21250,no,0,tenant,7,17023,debt_consol,26,no,yes
F,23,divorced,univ,0,full_time,3,3,53125,no,0,owner,4,51219,debt_consol,40,yes,no
F,34,widowed,univ,1,part_time,1,7,47813,no,0,tenant,8,21065,vehicle,58,no,no
F,22,divorced,univ,0,full_time,2,2,53125,no,0,owner_morg,7,27347,vehicle,55,yes,no
M,38,married,basic,0,full_time,1,2,31875,yes,40813,owner,14,67659,debt_consol,26,yes,yes
F,28,married,postgrad,0,full_time,3,3,85000,yes,32547,owner_morg,8,71898,debt_consol,25,yes,no
M,33,divorced,highsch,1,full_time,5,8,47813,no,0,tenant,11,40147,debt_consol,49,no,no
M,46,married,postgrad,2,self_employ,14,18,153000,yes,118010,tenant,6,42410,debt_consol,42,no,no
M,24,widowed,highsch,0,full_time,1,4,31875,no,0,owner_morg,4,16455,wedding,53,yes,no
F,32,widowed,highsch,3,unemployed,0,7,0,no,0,tenant,12,15892,vehicle,26,no,yes
M,26,married,univ,1,full_time,2,4,53125,no,0,tenant,5,29329,vehicle,58,no,no
M,39,married,basic,1,unemployed,0,15,0,yes,21744,owner,6,7924,vehicle,9,yes,no
M,37,married,highsch,1,part_time,2,10,28688,yes,30694,owner_morg,6,6001,holidays,12,yes,no
F,23,single,univ,0,full_time,0,4,53125,no,0,owner,7,11520,vehicle,36,no,yes
F,26,divorced,highsch,1,full_time,1,4,31875,no,0,tenant,4,17391,debt_consol,43,no,yes
M,25,widowed,univ,0,self_employ,4,6,63750,no,0,tenant,1,63554,other,53,no,no
F,35,divorced,univ,3,full_time,5,11,79688,no,0,tenant,3,50657,debt_consol,59,yes,no
M,29,single,highsch,0,full_time,4,4,31875,no,0,owner,7,11291,other,57,no,yes
M,44,single,univ,0,part_time,0,21,47813,no,0,owner_morg,10,19407,wedding,35,no,no
M,32,widowed,postgrad,0,full_time,0,3,127500,no,0,owner_morg,15,123832,debt_consol,77,no,no
M,32,divorced,univ,2,unemployed,0,9,0,no,0,owner_morg,7,18054,debt_consol,55,no,yes
F,45,married,univ,1,full_time,7,16,79688,yes,62736,owner,9,133422,home_improv,79,yes,no
F,33,divorced,highsch,2,self_employ,3,11,57375,no,0,owner_morg,7,54365,debt_consol,44,yes,no
F,22,single,univ,0,part_time,0,0,31875,no,0,owner_morg,7,5655,debt_consol,11,yes,no
M,36,married,univ,1,unemployed,0,11,0,yes,7910,tenant,7,13036,holidays,58,no,no
F,23,single,univ,0,full_time,2,3,53125,no,0,tenant,6,45700,debt_consol,30,no,yes
F,29,married,highsch,3,part_time,0,4,19125,yes,28384,owner,4,26509,debt_consol,31,yes,no
F,31,single,univ,0,full_time,0,5,79688,no,0,owner,15,42308,debt_consol,46,yes,no
M,43,single,highsch,0,part_time,1,13,28688,no,0,tenant,11,14746,wedding,38,no,yes
F,58,single,highsch,0,full_time,12,11,55781,no,0,owner,15,43336,home_improv,50,yes,no
F,25,divorced,highsch,0,self_employ,3,5,38250,no,0,tenant,5,7607,vehicle,9,no,yes
F,34,widowed,highsch,1,full_time,7,12,47813,no,0,tenant,6,9335,vehicle,10,no,no
F,26,divorced,univ,3,full_time,3,3,53125,no,0,tenant,4,13992,vehicle,33,no,yes
M,25,single,univ,0,full_time,3,4,53125,no,0,tenant,5,9443,vehicle,9,yes,no
M,36,divorced,univ,1,part_time,6,12,47813,no,0,owner_morg,4,44974,debt_consol,45,yes,no
F,33,divorced,highsch,1,self_employ,7,10,57375,no,0,tenant,12,53244,debt_consol,25,no,yes
M,31,married,basic,1,full_time,3,10,31875,yes,56026,owner_morg,15,66682,home_improv,24,yes,no
F,37,single,highsch,0,self_employ,10,12,57375,no,0,owner_morg,12,53501,home_improv,43,yes,yes
M,30,divorced,postgrad,1,full_time,5,6,127500,no,0,tenant,2,53664,debt_consol,46,no,yes
F,27,single,univ,0,part_time,0,2,31875,no,0,owner,3,20958,wedding,26,yes,no
F,29,single,postgrad,0,full_time,3,4,85000,no,0,owner_morg,4,56730,debt_consol,55,no,yes
F,26,married,highsch,2,self_employ,0,2,38250,yes,50260,tenant,3,44376,debt_consol,35,no,no
M,25,single,univ,0,full_time,4,4,53125,no,0,tenant,2,26838,other,34,no,yes
F,28,married,univ,1,unemployed,0,2,0,yes,7546,tenant,3,13584,vehicle,53,no,no
F,31,divorced,highsch,3,self_employ,7,10,57375,no,0,tenant,9,44408,debt_consol,56,no,yes
F,31,married,highsch,2,full_time,4,9,47813,yes,59756,owner,15,80400,home_improv,40,no,no
F,29,divorced,univ,1,part_time,0,4,31875,no,0,owner_morg,1,12951,other,44,yes,no
M,34,married,univ,2,unemployed,0,2,0,yes,57612,owner_morg,5,40516,home_improv,41,yes,no
F,28,single,postgrad,0,full_time,1,6,85000,no,0,owner,3,12622,debt_consol,48,yes,no
M,26,divorced,univ,2,full_time,1,1,53125,no,0,owner_morg,10,22354,wedding,46,no,yes
F,34,married,highsch,3,self_employ,6,9,57375,yes,47085,owner_morg,2,56413,debt_consol,43,no,no
M,33,married,univ,0,unemployed,0,6,0,yes,21708,tenant,13,8128,holidays,8,no,yes
M,24,divorced,univ,1,unemployed,0,4,0,no,0,tenant,7,6702,wedding,10,no,yes
M,31,single,univ,0,unemployed,0,0,0,no,0,tenant,15,19892,vehicle,41,no,yes
F,25,married,univ,1,unemployed,0,1,0,yes,13208,owner_morg,5,17560,holidays,56,yes,no
M,30,divorced,univ,2,full_time,1,2,79688,no,0,tenant,1,41774,debt_consol,55,no,no
M,30,single,highsch,0,unemployed,0,10,0,no,0,tenant,9,11271,debt_consol,49,no,no
M,35,married,highsch,0,full_time,7,8,47813,yes,54683,owner,12,32197,home_improv,60,yes,yes
F,45,married,postgrad,3,self_employ,11,13,153000,yes,75679,tenant,1,161388,debt_consol,58,yes,no
M,28,widowed,univ,3,unemployed,0,3,0,no,0,tenant,7,18542,debt_consol,47,no,no
M,40,divorced,highsch,3,part_time,9,7,28688,no,0,tenant,4,23589,other,29,no,yes
M,38,single,univ,0,full_time,1,13,79688,no,0,tenant,15,8569,wedding,7,no,no
F,33,married,univ,0,full_time,0,10,79688,yes,43836,tenant,2,15313,other,55,no,yes
F,32,divorced,univ,0,self_employ,3,2,95625,no,0,owner,11,37976,debt_consol,31,yes,no
M,29,married,highsch,0,self_employ,4,4,38250,yes,54229,owner,5,79863,home_improv,33,yes,no
M,32,widowed,basic,1,unemployed,0,6,0,no,0,owner,10,7431,debt_consol,9,yes,no
M,28,divorced,highsch,2,full_time,2,2,31875,no,0,owner,6,29984,wedding,35,yes,no
F,29,divorced,highsch,1,full_time,2,7,31875,no,0,tenant,2,5329,debt_consol,12,no,yes
M,28,single,basic,0,unemployed,0,4,0,no,0,owner_morg,3,11304,other,26,no,yes
M,30,divorced,postgrad,0,full_time,1,6,127500,no,0,owner,10,39055,home_improv,29,no,yes
F,45,married,univ,0,self_employ,9,18,95625,yes,77497,owner,6,162889,home_improv,60,no,yes
M,28,divorced,highsch,1,full_time,5,4,31875,no,0,owner,9,11249,debt_consol,54,no,yes
F,35,single,univ,0,full_time,3,7,79688,no,0,owner,15,32792,home_improv,33,no,yes
F,25,single,highsch,0,full_time,1,4,31875,no,0,tenant,8,7461,wedding,8,no,no
F,40,single,univ,0,unemployed,0,8,0,no,0,tenant,2,12924,debt_consol,54,no,no
M,29,divorced,univ,1,part_time,6,5,31875,no,0,tenant,9,26614,other,34,no,yes
M,31,divorced,univ,2,full_time,2,3,79688,no,0,tenant,4,17931,other,39,no,yes
M,41,married,highsch,2,self_employ,0,12,57375,yes,52972,owner,3,58913,home_improv,47,yes,no
F,33,divorced,basic,3,part_time,7,10,19125,no,0,owner,13,17164,debt_consol,58,no,yes
F,42,widowed,highsch,2,part_time,3,17,28688,no,0,owner,8,17089,debt_consol,59,yes,no
F,24,married,highsch,0,part_time,2,2,19125,yes,27537,owner,8,27912,debt_consol,33,no,yes
M,24,married,highsch,0,self_employ,1,5,38250,yes,53215,owner,7,50925,home_improv,51,no,no
F,27,divorced,univ,1,full_time,1,1,53125,no,0,tenant,7,34332,debt_consol,32,no,yes
M,26,married,highsch,0,unemployed,0,4,0,yes,53325,tenant,7,43185,debt_consol,60,no,yes
F,24,divorced,highsch,1,unemployed,0,5,0,no,0,owner_morg,5,15406,debt_consol,41,no,yes
F,30,married,highsch,2,part_time,5,10,28688,yes,55379,owner_morg,1,23625,debt_consol,33,yes,yes
M,23,widowed,basic,0,full_time,1,2,21250,no,0,tenant,5,20836,vehicle,39,no,yes
M,37,single,highsch,0,part_time,6,6,28688,no,0,owner_morg,10,25505,vehicle,48,yes,yes
F,34,single,postgrad,0,full_time,7,6,127500,no,0,owner,7,110191,home_improv,69,yes,no
M,36,divorced,univ,2,full_time,0,12,79688,no,0,tenant,9,34200,debt_consol,41,no,yes
M,39,single,highsch,0,full_time,8,14,47813,no,0,owner_morg,5,33721,home_improv,32,yes,no
M,23,divorced,basic,0,self_employ,2,2,25500,no,0,owner_morg,3,22607,other,26,no,no
M,22,married,univ,1,self_employ,0,1,63750,no,0,tenant,3,59948,debt_consol,29,no,no
M,39,divorced,postgrad,0,full_time,5,6,127500,no,0,owner,15,116311,debt_consol,83,yes,no
F,35,divorced,highsch,1,self_employ,1,1,57375,no,0,tenant,4,37682,debt_consol,39,no,yes
M,35,single,highsch,0,full_time,5,6,47813,no,0,tenant,5,38093,debt_consol,46,no,yes
M,27,single,univ,0,full_time,1,2,53125,no,0,owner_morg,6,50490,debt_consol,30,no,yes
M,31,single,highsch,0,full_time,0,1,47813,no,0,owner_morg,4,30114,debt_consol,39,yes,no
M,31,married,postgrad,0,part_time,6,6,76500,no,0,tenant,8,47364,other,29,yes,no
M,23,single,univ,0,full_time,0,3,53125,no,0,tenant,5,8643,vehicle,7,yes,no
M,30,single,highsch,0,unemployed,0,2,0,no,0,tenant,5,13818,debt_consol,42,no,yes
F,36,single,univ,0,self_employ,5,6,95625,no,0,tenant,4,59085,debt_consol,30,no,no
M,41,divorced,highsch,0,full_time,6,14,47813,no,0,tenant,6,26869,debt_consol,45,no,yes
F,31,married,highsch,1,part_time,7,7,28688,yes,31538,owner_morg,3,16518,holidays,56,yes,no
M,34,single,highsch,0,part_time,7,11,28688,no,0,owner_morg,8,7151,vehicle,7,yes,no
M,32,divorced,univ,2,unemployed,0,10,0,no,0,owner,6,15730,other,57,yes,no
F,29,divorced,univ,1,full_time,1,6,53125,no,0,owner,10,47293,home_improv,46,yes,no
M,38,single,highsch,0,unemployed,0,8,0,no,0,owner,6,9761,debt_consol,9,no,yes
F,36,single,highsch,0,full_time,8,9,47813,no,0,tenant,4,44847,debt_consol,25,no,yes
M,22,married,univ,1,unemployed,0,2,0,yes,50225,owner,5,6754,debt_consol,11,no,no
M,39,divorced,basic,0,self_employ,6,17,38250,no,0,tenant,11,33449,debt_consol,46,no,yes
M,24,single,basic,0,unemployed,0,1,0,no,0,owner_morg,3,16347,vehicle,59,yes,no
F,37,single,highsch,0,full_time,2,15,47813,no,0,owner_morg,14,40447,debt_consol,48,yes,yes
M,26,married,highsch,1,unemployed,0,4,0,yes,47718,owner_morg,6,16647,other,47,no,no
M,45,single,highsch,0,full_time,3,6,47813,no,0,owner_morg,6,5103,wedding,8,yes,no
F,34,single,basic,0,self_employ,6,9,38250,no,0,tenant,5,28141,other,31,no,yes
F,30,divorced,univ,1,full_time,2,7,79688,no,0,tenant,4,7750,wedding,8,no,yes
M,27,married,univ,1,part_time,1,2,31875,yes,44579,owner_morg,1,48820,debt_consol,29,yes,no
F,27,divorced,univ,1,self_employ,4,5,63750,no,0,tenant,2,8954,wedding,10,no,yes
M,36,divorced,highsch,0,self_employ,7,11,57375,no,0,owner_morg,6,26728,debt_consol,26,yes,no
M,22,single,univ,0,part_time,2,2,31875,no,0,tenant,3,21830,vehicle,29,no,yes
F,35,single,highsch,0,unemployed,0,7,0,no,0,tenant,15,13875,debt_consol,40,no,yes
M,26,single,univ,0,full_time,1,2,53125,no,0,tenant,5,51292,debt_consol,30,yes,no
F,52,divorced,highsch,2,full_time,12,10,55781,no,0,owner_morg,8,8379,other,6,no,yes
F,37,married,highsch,0,part_time,3,10,28688,yes,57679,owner_morg,10,21910,other,42,yes,no
M,28,widowed,highsch,1,full_time,3,6,31875,no,0,tenant,8,26861,vehicle,46,no,no
F,31,single,highsch,0,unemployed,0,8,0,no,0,tenant,6,13247,wedding,46,no,no
M,39,single,univ,0,full_time,2,17,79688,no,0,tenant,15,21519,debt_consol,27,no,yes
F,26,single,univ,0,full_time,3,6,53125,no,0,tenant,10,50837,debt_consol,54,no,yes
F,32,widowed,univ,1,unemployed,0,3,0,no,0,owner,12,16337,vehicle,36,no,no
M,22,single,highsch,0,unemployed,0,3,0,no,0,tenant,8,13090,debt_consol,42,no,yes
F,45,single,highsch,0,full_time,3,3,47813,no,0,tenant,13,31199,debt_consol,41,no,yes
F,27,married,univ,2,unemployed,0,2,0,no,0,tenant,5,7219,other,8,no,no
M,26,married,highsch,3,full_time,4,4,31875,yes,38231,tenant,8,18008,vehicle,57,no,no
F,49,single,highsch,0,self_employ,3,11,57375,no,0,owner_morg,8,40000,home_improv,59,yes,no
F,35,divorced,highsch,0,unemployed,0,11,0,no,0,owner,13,6754,wedding,10,yes,no
M,32,married,highsch,0,self_employ,7,9,57375,yes,44550,owner_morg,13,17967,debt_consol,47,yes,no
M,29,divorced,highsch,2,full_time,3,6,31875,no,0,tenant,4,6989,other,9,no,yes
F,28,divorced,postgrad,0,full_time,4,7,85000,no,0,tenant,5,62270,debt_consol,35,no,yes
F,35,divorced,univ,1,full_time,0,2,79688,no,0,owner_morg,15,24745,other,44,yes,yes
F,25,single,highsch,0,unemployed,0,4,0,no,0,tenant,3,17786,wedding,57,no,yes
F,22,single,univ,0,unemployed,0,3,0,no,0,owner,3,10912,other,44,no,no
F,35,widowed,highsch,3,self_employ,8,10,57375,no,0,tenant,5,36225,debt_consol,45,no,no
F,31,married,basic,2,part_time,4,7,19125,yes,19593,tenant,9,32688,debt_consol,60,no,no
M,25,married,univ,3,full_time,1,2,53125,yes,26814,tenant,2,33783,debt_consol,41,yes,no
F,42,married,univ,1,self_employ,8,7,95625,yes,69005,owner,3,59681,home_improv,48,no,no
M,26,widowed,highsch,0,unemployed,0,1,0,no,0,tenant,7,6441,wedding,6,no,no
F,30,single,postgrad,0,full_time,5,6,127500,no,0,owner,1,58695,home_improv,50,no,yes
F,32,divorced,highsch,1,part_time,5,5,28688,no,0,tenant,11,26970,other,47,no,yes
